c1_frase,concepto_r_1,df_1,c1_1,c2_1,c3_1,criterio_1,c1,c2_frase,concepto_r_2,df_2,c1_2,c2_2,c3_2,criterio_2,c2,c3_frase,concepto_r_3,df_3,c1_3,c2_3,c3_3,criterio_3,c3,c4_frase,concepto_r_4,df_4,c1_4,c2_4,c3_4,criterio_4,c4,c5_frase,concepto_r_5,df_5,c1_5,c2_5,c3_5,criterio_5,c5,c6_frase,concepto_r_6,df_6,c1_6,c2_6,c3_6,criterio_6,c6,c7_frase,concepto_r_7,df_7,c1_7,c2_7,c3_7,criterio_7,c7,c8_frase,concepto_r_8,df_8,c1_8,c2_8,c3_8,criterio_8,c8,c9_frase,concepto_r_9,df_9,c1_9,c2_9,c3_9,criterio_9,c9,c10_frase,concepto_r_10,df_10,c1_10,c2_10,c3_10,criterio_10,c10,c11_frase,concepto_r_11,df_11,c1_11,c2_11,c3_11,criterio_11,c11,c12_frase,concepto_r_12,df_12,c1_12,c2_12,c3_12,criterio_12,c12,c13_frase,concepto_r_13,df_13,c1_13,c2_13,c3_13,criterio_13,c13,c14_frase,concepto_r_14,df_14,c1_14,c2_14,c3_14,criterio_14,c14,c15_frase,concepto_r_15,df_15,c1_15,c2_15,c3_15,criterio_15,c15,c16_frase,concepto_r_16,df_16,c1_16,c2_16,c3_16,criterio_16,c16,c17_frase,concepto_r_17,df_17,c1_17,c2_17,c3_17,criterio_17,c17,c18_frase,concepto_r_18,df_18,c1_18,c2_18,c3_18,criterio_18,c18
cabello de zacate,cabello,0,negro,peludo,0,desvinculado,1,,,,,,,,,,,,,,,,,dientes de perlas,0,perla,pelota,0,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,hermana,0,grande,0,0,autorreferencial,1,,,,,,,,,,,,,,,,,sonrisa de hielo,0,hielo,0,0,0,tautologico,1,,,,,,,,,,,,,,,,,la noche quedo atras,0,0,0,distancia,0,desvinculado,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,0,mejores,oportunidades,0,0,convenciona,1,,,,,,,,,,,,,,,,
cabello de zacate,0,0,0,0,0,NS,1,,,,,,,,,,,,,,,,,dientes de perlas,0,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,0,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,sonrisa de hielo,0,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,la noche quedo atras,0,quedo,0,0,0,tautologico,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,0,mejores,futuro,0,0,convenciona,1,,,,,,,,,,,,,,,,
cabello de zacate,cabello,0,largo,cortito,negro,desvinculado,1,,,,,,,,,,,,,,,,,dientes de perlas,dientes,0,limpio,0,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,0,dulce,0,0,0,tautologico,1,,,,,,,,,,,,,,,,,0,0,hielo,0,0,0,tautologico,1,,,,,,,,,,,,,,,,,la noche quedo atras,noche,0,0,0,0,imaginativo,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,0,mejores,futuro,esperanza,0,convenciona,1,,,,,,,,,,,,,,,,
cabello de zacate,cabello,0,delgado,0,0,tautologico,1,,,,,,,,,,,,,,,,,dientes de perlas,0,perla,azul,0,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,0,dulce,0,0,0,tautologico,1,,,,,,,,,,,,,,,,,0,sonrrisa,0,0,0,0,imaginativo,1,,,,,,,,,,,,,,,,,la noche quedo atras,0,0,0,0,0,NS,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,0,mejores,dias,0,0,convenciona,1,,,,,,,,,,,,,,,,
cabello de zacate,cabello,zacate,bonito,0,0,incierto,1,,,,,,,,,,,,,,,,,dientes de perlas,0,perla,perlas,0,0,tautologico,1,,,,,,,,,,,,,,,,,mi dulce hermana,hermana,0,corajuda,0,0,desvinculado,1,,,,,,,,,,,,,,,,,0,sonrrisa,0,congelar boca,0,0,imaginativo,1,,,,,,,,,,,,,,,,,la noche quedo atras,0,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,0,mejores,cosas buenas,0,0,convenciona,1,,,,,,,,,,,,,,,,
cabello de zacate,cabello,0,lacio,largo,0,tautologico,1,,,,,,,,,,,,,,,,,dientes de perlas,dientes,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,0,dulce,0,0,0,tautologico,1,,,,,,,,,,,,,,,,,0,sonrrisa,0,0,0,0,NS,1,,,,,,,,,,,,,,,,,la noche quedo atras,0,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,tiempo,0,mejores,0,0,convenciona,1,,,,,,,,,,,,,,,,
cabello de zacate,0,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,dientes de perlas,dientes,0,marfil,0,0,literal,1,,,,,,,,,,,,,,,,,mi dulce hermana,hermana,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,0,sonrrisa,0,boca congelada,0,0,imaginativo,1,,,,,,,,,,,,,,,,,la noche quedo atras,0,0,0,0,0,desvinculada,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,tiempo,0,tiempos mejores,0,0,convenciona,1,,,,,,,,,,,,,,,,
cabello de zacate,0,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,dientes de perlas,dientes,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,hermana,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,0,sonrisa,0,0,0,0,devinculado,1,,,,,,,,,,,,,,,,,la noche quedo atras,0,quedo,se fue,0,0,convencional,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,0,mejores,momento,0,0,convenciona,1,,,,,,,,,,,,,,,,
cabello de zacate,cabello,0,largo,corto,de colores,tautologico,1,,,,,,,,,,,,,,,,,dientes de perlas,dientes,0,blancos,duros,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,0,dulce,0,0,0,tautologico,1,,,,,,,,,,,,,,,,,0,0,hielo,fria,0,0,tautologica,1,,,,,,,,,,,,,,,,,la noche quedo atras,noche,0,pesadillas,0,0,imaginativo,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,tiempo,0,esperanza,0,0,convenciona,1,,,,,,,,,,,,,,,,
cabello de zacate,cabello,0,largo,suave,0,desvinculado,1,,,,,,,,,,,,,,,,,dientes de perlas,0,0,0,0,0,incierto,1,,,,,,,,,,,,,,,,,mi dulce hermana,0,dulce,0,0,0,tautologico,1,,,,,,,,,,,,,,,,,0,0,hielo,transparente,derrite,0,imaginativa,1,,,,,,,,,,,,,,,,,la noche quedo atras,0,0,0,0,0,desvinculada,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,0,0,mejor,0,0,tautologico,1,,,,,,,,,,,,,,,,
cabello de zacate,cabello,0,limpio,0,0,desvinculado,1,,,,,,,,,,,,,,,,,dientes de perlas,0,0,0,0,0,NS,1,,,,,,,,,,,,,,,,,mi dulce hermana,0,dulce,azucar,0,0,literal,1,,,,,,,,,,,,,,,,,0,0,hielo,dientes azules,comiendo hielo,0,imaginativa,1,,,,,,,,,,,,,,,,,la noche quedo atras,noche,quedo,algo que le da pena decir,0,0,imaginativo,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,0,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,
cabello de zacate,cabello,0,corto,0,0,desvinculado,1,,,,,,,,,,,,,,,,,dientes de perlas,dientes,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,hermana,0,chismosa,buena,0,desvinculado,1,,,,,,,,,,,,,,,,,0,0,hielo,fria,0,0,literal,1,,,,,,,,,,,,,,,,,la noche quedo atras,noche,0,dormir,0,0,desvinculada,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,0,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,
cabello de zacate,0,zacate,rasposo,0,0,desvinculado,1,,,,,,,,,,,,,,,,,dientes de perlas,0,perlas,0,0,0,tautologico,1,,,,,,,,,,,,,,,,,mi dulce hermana,hermana,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,0,sonrisa,0,bonita,0,0,desvinculado,1,,,,,,,,,,,,,,,,,la noche quedo atras,noche,0,amanecio,0,0,literal,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,tiempo,0,0,0,0,tautologico,1,,,,,,,,,,,,,,,,
cabello de zacate,0,zacate,duro,grueso,rasposo,desvinculado,1,,,,,,,,,,,,,,,,,dientes de perlas,dientes,0,blanco,derechos,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,hermana,0,mala,enojona,0,desvinculado,1,,,,,,,,,,,,,,,,,0,0,hielo,reluciente,0,0,desvinculado,1,,,,,,,,,,,,,,,,,la noche quedo atras,0,0,0,0,0,incierto,1,,,,,,,,,,,,,,,,,vendran tiempos mejores,0,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,
cabello de zacate,0,zacate,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,dientes de perlas,dientes,0,limpios,0,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,hermana,0,0,0,0,autorreferencial,1,,,,,,,,,,,,,,,,,0,0,hielo,blanca,0,0,desvinculado,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vendran tiempos mejores,0,vendran,0,0,0,tautologico,1,,,,,,,,,,,,,,,,
cabello de zacate,cabello,0,corto,liso,0,desvinculado,1,,,,,,,,,,,,,,,,,dientes de perlas,dientes,0,0,0,0,desvinculado,1,,,,,,,,,,,,,,,,,mi dulce hermana,hermana,0,alta,estudiosa,0,autorreferencial,1,,,,,,,,,,,,,,,,,0,0,hielo,limpio,0,0,desvinculado,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vendran tiempos mejores,tiempo,0,0,0,0,tautologico,1,,,,,,,,,,,,,,,,
