,Explica pelota de gritos,a_num_topics_2,a_num_topics_5,a_num_topics_10,a_num_topics_20,a_num_topics_50,a_num_topics_100,a_num_topics_150,a_num_topics_200,a_puntaje,Explica pelota de pelos,b_num_topics_2,b_num_topics_5,b_num_topics_10,b_num_topics_20,b_num_topics_50,b_num_topics_100,b_num_topics_150,b_num_topics_200,b_puntaje,Explica pelota de plata,c_num_topics_2,c_num_topics_5,c_num_topics_10,c_num_topics_20,c_num_topics_50,c_num_topics_100,c_num_topics_150,c_num_topics_200,c_puntaje
289,que es muy la toso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,porque hay muchas personas en el planeta con mucho pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,2,que es un aro hecho de plata son los que utilizan los del circo,0.9971946477890015,0.35527706146240234,0.013213824480772018,-0.0019307620823383331,0.0001867450773715973,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
290,que es bien gritón,0.7229810953140259,0.49450981616973877,-0.019224025309085846,-0.0031642019748687744,-0.0015319548547267914,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,porque a alguien quizá podría caerle el pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,1,que puede ser algo de plata,0.9971946477890015,0.35527706146240234,0.013213824480772018,-0.0019307620823383331,0.0001867450773715973,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
291,su hermano es un bebe que grita y llora mucho,0.9278140068054199,0.7298837900161743,0.5988519191741943,0.5647166967391968,0.5105828642845154,0.4999999701976776,0.4999999701976776,0.4999999701976776,3,porque son peludos,0.9999759793281555,-0.005614705383777618,-0.00917336717247963,-0.001264810562133789,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,1,la luna es una esfera plateada,0.9911342859268188,0.5700216293334961,0.5470157265663147,0.438599556684494,0.4082562029361725,0.40824830532073975,0.40824830532073975,0.40824830532073975,3
292,que esta gritando su hermano,0.8930121660232544,0.4458455443382263,0.24539029598236084,0.010056838393211365,0.004720602184534073,-3.725290298461914e-09,-3.725290298461914e-09,-3.725290298461914e-09,3,porque tienen mucho pelaje,0.9999855160713196,0.8038750290870667,0.08064551651477814,0.021061614155769348,1.1175870895385742e-08,1.1175870895385742e-08,1.1175870895385742e-08,1.1175870895385742e-08,1,de que las partes de las plantas son su familia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
293,que el hermanito grita mucho,0.9968646168708801,0.7784247994422913,0.7152831554412842,0.7088860273361206,0.7075696587562561,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que tiene muchos pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,porque esa valiosa,0.9794958829879761,0.014718398451805115,-0.11503757536411285,0.007431846112012863,2.2351741790771484e-07,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1
294,que mi hermanito siempre grita,0.9968646168708801,0.7784247994422913,0.7152831554412842,0.7088860273361206,0.7075696587562561,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque las mascotas son peludas,-0.13948297500610352,4.159100353717804e-05,0.18992680311203003,-0.0005974024534225464,0.0,0.0,0.0,0.0,3,que la noche tiene color parecido a la plata,0.9192588329315186,0.5699005126953125,0.5275276899337769,0.36799710988998413,0.2885485291481018,0.2886751890182495,0.2886751890182495,0.2886751890182495,2
295,que su hermano siempre grita,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que las mascotas normalmente son peludas,-0.14207413792610168,0.00045041926205158234,0.19212961196899414,0.0013181865215301514,4.656612873077393e-10,4.656612873077393e-10,4.656612873077393e-10,4.656612873077393e-10,3,es como ver a algo hermoso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
296,quiere decir que su hermano grita mucho es una metáfora,0.9334725737571716,0.7193804979324341,0.7101303339004517,0.7080866098403931,0.6045557260513306,0.5773502588272095,0.5773502588272095,0.5773502588272095,3,por que la tela son pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,la luna porque es blanca y refleja la luz del sol la pelota de fuego,0.9832516312599182,0.3666948676109314,0.26292353868484497,0.2395278662443161,0.21857191622257233,0.2182178497314453,0.2182178497314453,0.2182178497314453,3
297,lo que yo entiendo es que su hermano grita mucho y a eso se refiere,0.9384261965751648,0.707263708114624,0.6714174151420593,0.5926711559295654,0.5795875787734985,0.5773503184318542,0.5773503184318542,0.5773503184318542,3,porque ese animalito es peludo así que podría quedar con la frase,0.694661557674408,-0.007570341695100069,0.026687851175665855,0.003302142024040222,0.0,0.0,0.0,0.0,2,hay copas de reyes que son de plata y tienen forma circular,0.9904903173446655,0.22992751002311707,0.17334818840026855,0.0009903274476528168,0.0002962220460176468,1.30385160446167e-08,1.30385160446167e-08,1.30385160446167e-08,2
298,se refiere a que su hermano grita mucho,0.9384261965751648,0.707263708114624,0.6714174151420593,0.5926711559295654,0.5795875787734985,0.5773503184318542,0.5773503184318542,0.5773503184318542,3,por que pelos se refiere a mucha cabellera y pelota a persona,0.1105586439371109,-0.0058276355266571045,-0.009113632142543793,0.0028130561113357544,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,1,la luna es color plata y brilla,0.7812305688858032,0.7495682239532471,0.7267925143241882,0.6166030168533325,0.5774754881858826,0.577350378036499,0.577350378036499,0.577350378036499,3
299,quiere decir que su hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,que,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,como en la primera frase decía pelota de fuego se me figuro a un sol así que cuando leí pelota de plata automáticamente pensé en la luna,0.7425729632377625,0.28948044776916504,0.24020332098007202,0.19132936000823975,0.193039208650589,0.19245010614395142,0.19245010614395142,0.19245010614395142,1
300,que su hermano es muy llorón y enojón y de todo grita,0.9347899556159973,0.7168574929237366,0.7053499221801758,0.7022274136543274,0.5774210691452026,0.5773502588272095,0.5773502588272095,0.5773502588272095,3,por que tiene pelos ,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,es una persona muy valiosa,0.9703455567359924,-0.1072823703289032,-0.11069688200950623,0.007692873477935791,3.252178430557251e-06,9.313225746154785e-09,9.313225746154785e-09,9.313225746154785e-09,1
301,que,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,porque puede ser un animal peludo,0.4884389042854309,0.01020452007651329,0.019245687872171402,0.0014790520071983337,9.313225746154785e-10,9.313225746154785e-10,9.313225746154785e-10,9.313225746154785e-10,0,qwewqe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
302,por que regaña al hermano menor,0.9190831184387207,0.0339919775724411,0.11342315375804901,0.013485529460012913,0.005827486515045166,2.2351741790771484e-08,2.2351741790771484e-08,2.2351741790771484e-08,2,por su forma redonda y llena en este caso de cabello,0.3091312050819397,0.010524087585508823,0.007620608434081078,-0.0038261553272604942,-6.984919309616089e-10,-6.984919309616089e-10,-6.984919309616089e-10,-6.984919309616089e-10,2,es la que la vale más,1.0,1.0,1.0,1.0,1.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,1
303,que es una persona que grita mucho,0.999718964099884,0.9989754557609558,0.7581642866134644,0.7212388515472412,0.7135630249977112,0.7071068286895752,0.7071068286895752,0.7071068286895752,3,porque son aquellos que tienen mucho pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,2,porque el sol es de fuego y la luna es de color de la plata,0.8721824884414673,0.8006426095962524,0.6798250079154968,0.5699191093444824,0.5164125561714172,0.5163977742195129,0.5163977742195129,0.5163977742195129,3
304,cuando a alguien se le dice pelota la mayoría de veces es porque tratan de decirle gordo así que supongo que trata de decir que su hermano es un gordo gritón,0.9204100370407104,0.32102835178375244,0.03887303173542023,0.011149564757943153,-0.00029471516609191895,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,porque tiene pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,me refiero al color cuando me dicen plata lo primero que se me viene a la mente es el dorado,0.9310447573661804,0.5528833866119385,0.5174509286880493,0.43324708938598633,0.4084095358848572,0.40824830532073975,0.40824830532073975,0.40824830532073975,1
305,que es una persona inquieta,0.863775908946991,0.6156743168830872,0.017833197489380836,0.011390330269932747,0.00026721321046352386,2.7939677238464355e-09,2.7939677238464355e-09,2.7939677238464355e-09,3,porque el es demasiado fuerte ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,que puede que sea una referencia a algo de plata,0.9949425458908081,0.3615824580192566,0.031324826180934906,0.0071141161024570465,5.885772407054901e-05,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,1
306,porque grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,por que lo dice en sentido figurado,0.5236431360244751,-0.010759578086435795,-0.029014835134148598,0.007949454709887505,0.0,0.0,0.0,0.0,3,es redonda y parece de plata,0.9600107669830322,0.36489370465278625,0.06736497581005096,0.006249167025089264,0.00023916363716125488,0.0,0.0,0.0,1
307,que siempre que se mueve hace demasiado ruido,0.9954246878623962,0.9899834394454956,0.846980094909668,0.991899311542511,0.9830054044723511,0.7071068286895752,0.7071068286895752,0.7071068286895752,3,por que es circular y tiene pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,2,que si se llega a romper no se podría recuperar ya que es muy cara,0.9630703926086426,-0.13115182518959045,0.03203445300459862,0.08035169541835785,4.881620407104492e-05,4.656612873077393e-10,4.656612873077393e-10,4.656612873077393e-10,1
308,que con cualquier cosa se altera y grita,0.9999563097953796,0.9999433755874634,0.9978529810905457,0.9970393180847168,0.5780362486839294,0.5773502588272095,0.5773502588272095,0.5773502588272095,3,porque tiene pelos en la parte de su estómago,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,que vale mucho,1.0,1.0,1.0,1.0,1.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,1
309,por que no esta quieta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,la mayoría de estambres están redondos como lo es la pelota también por que suelta pelos y en general se me vendría mas a la mente el estambre,0.10431350767612457,-0.003621131181716919,-0.005662746727466583,0.002921808511018753,-3.725290298461914e-09,-3.725290298461914e-09,-3.725290298461914e-09,-3.725290298461914e-09,1,es una moneda por que es circular y es de plata,0.9962849617004395,0.33806103467941284,0.03337059170007706,0.015243958681821823,0.0002285875380039215,1.3969838619232178e-09,1.3969838619232178e-09,1.3969838619232178e-09,1
310,que mi hermanito grita mucho en casa,0.9968646168708801,0.7784247994422913,0.7152831554412842,0.7088860273361206,0.7075696587562561,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,la palabra pelota es la cabeza y pelos es el cabello,0.11612741649150848,0.0128583163022995,0.010047607123851776,0.0013791993260383606,0.0,0.0,0.0,0.0,2,que es una pelota que vale mucho,0.9726338386535645,-0.0686633437871933,0.7260431051254272,0.7115192413330078,0.7071495652198792,0.7071067690849304,0.7071067690849304,0.7071067690849304,1
311,pues a mi entender la persona se esta haciendo una referencia de la pelota con su hermano que es inquieto entre otras cosas,0.9317564964294434,0.05269039422273636,0.0054410286247730255,0.0008836556226015091,0.0002907700836658478,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,3,por que algunos animales están peludos o pequeños como el hámster que es un animal pequeño y se hace volita,0.7634443044662476,0.015099350363016129,0.012334197759628296,0.017661701887845993,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,1,pues yo lo puse por que mi cerebro en si es el que piensa razona es inteligente algo apreciado y lo di como referencia como algo importante,0.9279398322105408,0.7611159086227417,0.10355761647224426,0.030142806470394135,8.639693260192871e-05,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1
312,que a mi hermano le gusta gritar o hablar mucho y muy fuerte,0.9128695726394653,0.015913866460323334,0.05913224816322327,0.015481606125831604,0.0002987124025821686,2.2351741790771484e-08,2.2351741790771484e-08,2.2351741790771484e-08,3,porque esta cubierto de pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,porque mi trofeo es de plata,0.9971946477890015,0.35527706146240234,0.013213824480772018,-0.0019307620823383331,0.0001867450773715973,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
313,que es muy fastidioso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,mas o menos entiendo eso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,pues una moneda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
314,grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,por que están peludos,0.9999759793281555,-0.005614705383777618,-0.00917336717247963,-0.001264810562133789,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,2,es una moneda de plata redonda,0.9600107669830322,0.36489370465278625,0.06736497581005096,0.006249167025089264,0.00023916363716125488,0.0,0.0,0.0,1
315,por lo que entiendo es que un niño tiene una pelota que es súper fantástica,0.9940969944000244,0.5999951362609863,0.46109089255332947,0.008503355085849762,0.0011143535375595093,0.0,0.0,0.0,1,por que tal bien puede tener pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,una pelota que es de plata,0.9932894706726074,-0.02109653130173683,0.003006430808454752,-0.0019496530294418335,3.314577043056488e-05,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
316,por que los niños gritan cuando están pequeños,0.7143762111663818,0.38294729590415955,0.4166848659515381,0.030452299863100052,0.000991571694612503,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,3,por que parece una cama y es acolchonado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,el dinero es importante y valioso,0.9382001161575317,0.6626013517379761,-0.09095768630504608,-0.023315824568271637,5.7054683566093445e-05,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1
317,que mi hermano se parece a una bola de pelos,0.9160207509994507,0.02600145898759365,0.11600258946418762,0.006419955752789974,0.002717038616538048,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1,por que hay unos muy peludos y gorditos,0.9997798204421997,-0.012914527207612991,-0.017431478947401047,0.006792940199375153,1.1175870895385742e-08,1.1175870895385742e-08,1.1175870895385742e-08,1.1175870895385742e-08,1,que es una pelota similar ah una de plata por su color o otras características,0.942130446434021,0.4131958782672882,0.391973078250885,0.3585997223854065,0.3333626091480255,0.3333333134651184,0.3333333134651184,0.3333333134651184,1
318,pues que es como muy linda conmigo y que parece algo muy tierno la pelota de pelos como mi hermana,0.9864934682846069,0.24913692474365234,0.05510349199175835,0.018292415887117386,0.008499570190906525,0.0,0.0,0.0,1,no se hermano disculpa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,que vale mucho,1.0,1.0,1.0,1.0,1.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,1
319,que tiene un hermanito que grita mucho es muy hiperactivo,0.9968646168708801,0.7784247994422913,0.7152831554412842,0.7088860273361206,0.7075696587562561,0.7071067690849304,0.7071067690849304,0.7071067690849304,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,que es algo muy preciado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
320,que el hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que esta peludito como cabellos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,es una pelota hecha de joyas o de plata ,0.9938944578170776,-0.04003935307264328,0.004557514563202858,-0.0008973879739642143,9.177625179290771e-05,0.0,0.0,0.0,1
321,siempre grita,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,tiene mucho pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,1,mi abuela,0.9442674517631531,0.6366585493087769,-0.048052653670310974,0.018418043851852417,3.978610038757324e-06,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,2
322,quiere decir que el niño es muy gritón cuando juega la pelota,0.9580999612808228,0.6181537508964539,0.20320530235767365,0.004716985858976841,1.887604594230652e-05,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,por que estas cosas tienen pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,3,quiere decir un balón hecho de plata como cuando juegas en un campeonato de fútbol o así,0.9971946477890015,0.35527706146240234,0.013213824480772018,-0.0019307620823383331,0.0001867450773715973,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
